ensembl	symbol	A549-DMSO-A	A549-DMSO-B	A549-DMSO-C	A549-DMSO-D	A549-GiB-B	A549-GiB-C	A549-GiB-D
ENSG00000180316	PNPLA1	1	0	1	2	1	0	2
ENSG00000180318	ALX1	729	559	591	499	545	644	473
ENSG00000180329	CCDC43	1821	1602	1891	1364	1497	1606	1291
ENSG00000180332	KCTD4	0	0	4	0	0	0	0
ENSG00000180336	MEIOC	581	514	587	415	484	514	398
ENSG00000180340	FZD2	2557	2137	2580	1927	1863	2025	1577
ENSG00000180346	TIGD2	690	570	687	491	529	568	427
ENSG00000180347	ITPRID1	1	0	2	0	0	0	0
ENSG00000180353	HCLS1	0	8	4	3	5	0	0
ENSG00000180354	MTURN	234	239	287	186	207	230	187
ENSG00000180357	ZNF609	5381	4694	5472	3628	4183	4109	3596
ENSG00000180370	PAK2	4278	3491	4518	2953	3337	3655	3020
ENSG00000180376	CCDC66	316	234	320	220	306	212	211
ENSG00000180383	DEFB124	1	0	0	0	0	0	0
ENSG00000180398	MCFD2	7702	6748	7131	5172	6123	6221	5271
ENSG00000180423	HARBI1	219	201	207	163	197	203	156
ENSG00000180424	DEFB123	0	0	0	1	0	0	0
ENSG00000180425	C11orf71	251	211	271	227	187	207	172
ENSG00000180447	GAS1	4	3	4	1	5	2	4
ENSG00000180448	ARHGAP45	116	129	123	106	108	103	79
ENSG00000180479	ZNF571	19	19	27	15	19	21	16
ENSG00000180481	GLIPR1L2	31	25	29	19	24	24	29
ENSG00000180488	MIGA1	1082	902	1178	716	871	898	764
ENSG00000180509	KCNE1	0	0	0	0	0	1	6
ENSG00000180530	NRIP1	5546	4884	6006	3528	4691	4595	4052
ENSG00000180532	ZSCAN4	0	0	0	0	0	0	1
ENSG00000180535	BHLHA15	22	19	33	27	26	21	13
ENSG00000180537	RNF182	35	42	53	34	37	39	26
ENSG00000180543	TSPYL5	1527	1357	1538	955	1141	1203	987
ENSG00000180549	FUT7	4	5	7	6	4	9	2
ENSG00000180573	H2AC6	176	161	173	185	121	175	196
ENSG00000180574	EIF2S3B	67	40	37	30	43	55	38
ENSG00000180592	SKIDA1	220	210	223	137	179	161	145
ENSG00000180596	H2BC4	46	43	39	31	36	41	25
ENSG00000180611	MB21D2	223	229	293	202	189	231	152
ENSG00000180616	SSTR2	33	23	51	22	18	37	23
ENSG00000180626	ZNF594	278	237	273	174	198	205	187
ENSG00000180628	PCGF5	2739	2354	2868	1795	2199	2277	1948
ENSG00000180638	SLC47A2	4	0	12	7	7	6	4
ENSG00000180660	MAB21L1	0	1	2	0	1	0	0
ENSG00000180667	YOD1	931	798	1016	614	704	746	641
ENSG00000180694	TMEM64	1598	1379	1698	1157	1415	1357	1153
ENSG00000180708	OR10K2	1	0	0	0	0	0	0
ENSG00000180720	CHRM4	12	4	12	8	10	13	8
ENSG00000180730	SHISA2	0	0	0	0	0	1	3
ENSG00000180739	S1PR5	169	165	182	119	139	130	130
ENSG00000180745	CLRN3	0	4	1	0	0	0	0
ENSG00000180758	GPR157	593	516	673	419	457	525	407
ENSG00000180767	CHST13	82	74	61	51	65	73	56
ENSG00000180772	AGTR2	0	0	1	0	0	0	0
ENSG00000180773	SLC36A4	1313	1107	1319	909	1079	1101	883
ENSG00000180776	ZDHHC20	3030	2525	2693	1926	2218	2344	2071
ENSG00000180777	ANKRD30B	0	1	0	1	1	1	0
ENSG00000180785	OR51E1	7	12	6	9	4	3	2
ENSG00000180787	ZFP3	217	174	164	119	160	134	104
ENSG00000180801	ARSJ	665	574	612	430	491	488	408
ENSG00000180806	HOXC9	397	299	372	283	299	284	202
ENSG00000180815	MAP3K15	209	152	218	154	150	172	98
ENSG00000180817	PPA1	5531	4951	5688	4099	4317	4672	3772
ENSG00000180818	HOXC10	160	136	183	142	119	128	124
ENSG00000180822	PSMG4	689	616	729	446	502	501	430
ENSG00000180834	MAP6D1	69	71	91	67	76	67	43
ENSG00000180855	ZNF443	96	85	86	46	62	43	45
ENSG00000180871	CXCR2	2	0	0	0	0	0	1
ENSG00000180875	GREM2	26	25	29	20	18	25	28
ENSG00000180878	C11orf42	5	1	4	2	3	2	3
ENSG00000180879	SSR4	3873	3371	3817	2952	3012	3304	2477
ENSG00000180881	CAPS2	135	137	153	108	101	102	88
ENSG00000180884	ZNF792	312	296	380	231	273	277	213
ENSG00000180891	CUEDC1	4687	3965	4649	3220	3582	3533	2942
ENSG00000180900	SCRIB	8321	7332	8866	6277	6982	6829	5452
ENSG00000180901	KCTD2	1507	1446	1664	1144	1245	1141	1082
ENSG00000180902	D2HGDH	635	628	649	504	498	487	412
ENSG00000180914	OXTR	305	247	277	194	218	210	167
ENSG00000180917	CMTR2	1291	1090	1412	1017	1096	1234	986
ENSG00000180919	OR56B4	0	0	0	0	0	0	1
ENSG00000180921	FAM83H	5640	4950	6033	4054	4458	4586	3761
ENSG00000180929	GPR62	2	3	3	1	0	1	1
ENSG00000180934	OR56A1	0	0	0	0	1	0	0
ENSG00000180938	ZNF572	42	41	52	41	35	51	25
ENSG00000180957	PITPNB	2715	2358	2724	1985	2102	2298	1973
ENSG00000180964	TCEAL8	824	706	863	653	671	733	598
ENSG00000180974	OR52E4	1	3	4	0	4	1	2
ENSG00000180979	LRRC57	585	520	591	411	440	493	371
ENSG00000180992	MRPL14	1575	1507	1481	1170	1203	1253	946
ENSG00000180998	GPR137C	2	14	14	12	6	10	10
ENSG00000180999	C1orf105	3	2	2	0	4	1	4
ENSG00000181001	OR52N1	0	5	2	1	1	2	2
ENSG00000181004	BBS12	182	149	201	132	140	149	145
ENSG00000181007	ZFP82	151	132	107	92	141	122	89
ENSG00000181016	LSMEM1	12	2	5	2	9	4	0
ENSG00000181019	NQO1	76882	66657	73301	55307	60384	64498	51100
ENSG00000181026	AEN	2837	2498	2831	2032	2405	2330	1887
ENSG00000181027	FKRP	1501	1214	1431	1019	1196	1155	967
ENSG00000181029	TRAPPC5	1467	1272	1401	1137	1167	1098	939
ENSG00000181031	RPH3AL	1766	1575	1926	1436	1292	1330	1149
ENSG00000181035	SLC25A42	123	109	166	88	107	96	62
ENSG00000181038	METTL23	1543	1381	1621	1230	1304	1316	1074
ENSG00000181045	SLC26A11	977	819	946	722	726	783	635
ENSG00000181061	HIGD1A	2576	2130	2524	1865	2109	2195	1844
ENSG00000181085	MAPK15	8	6	3	10	9	8	6
ENSG00000181090	EHMT1	3700	3298	3921	2717	2888	2902	2412
ENSG00000181092	ADIPOQ	2	1	5	4	1	0	0
ENSG00000181104	F2R	1913	1670	1955	1295	1414	1528	1218
ENSG00000181135	ZNF707	368	418	432	308	342	325	282
ENSG00000181143	MUC16	132	111	176	74	67	73	73
ENSG00000181163	NPM1	50375	43642	54471	39266	43735	46685	36655
ENSG00000181191	PJA1	896	765	888	684	674	764	563
ENSG00000181192	DHTKD1	2120	1856	2375	1569	1698	1695	1365
ENSG00000181215	C4orf50	0	0	0	0	3	0	0
ENSG00000181218	H2AW	326	231	236	208	237	259	214
ENSG00000181220	ZNF746	1692	1437	1680	1108	1447	1386	1112
ENSG00000181222	POLR2A	5996	4823	4853	4441	4054	4340	3902
ENSG00000181240	SLC25A41	0	16	0	14	0	4	4
ENSG00000181264	TLCD5	424	317	425	362	328	344	296
ENSG00000181273	OR5AK2	1	0	0	0	0	0	0
ENSG00000181274	FRAT2	658	613	791	519	545	606	478
ENSG00000181284	TMEM102	773	647	801	636	636	670	549
ENSG00000181315	ZNF322	736	621	728	550	653	669	520
ENSG00000181322	NME9	20	30	16	18	17	14	10
ENSG00000181323	SPEM1	1	0	0	0	0	0	0
ENSG00000181333	HEPHL1	1	4	7	4	3	0	3
ENSG00000181350	LRRC75A	57	57	67	41	58	66	46
ENSG00000181374	CCL13	1	0	0	0	0	0	0
ENSG00000181378	CFAP65	6	7	8	3	6	8	3
ENSG00000181381	DDX60L	808	760	1001	560	701	755	594
ENSG00000181392	SYNE4	0	6	11	9	12	10	8
ENSG00000181396	OGFOD3	1345	1306	1358	1090	1164	1252	885
ENSG00000181404	WASHC1	518	416	557	385	378	390	309
ENSG00000181408	UTS2R	121	100	105	78	96	100	74
ENSG00000181409	AATK	54	50	67	35	30	47	27
ENSG00000181418	DDN	34	24	40	26	38	27	32
ENSG00000181433	SAGE1	10	5	9	11	9	6	11
ENSG00000181444	ZNF467	655	601	695	495	467	453	395
ENSG00000181449	SOX2	1089	977	980	738	781	873	791
ENSG00000181450	ZNF678	268	270	303	193	242	270	223
ENSG00000181458	TMEM45A	135	119	157	123	102	79	69
ENSG00000181467	RAP2B	2155	1914	2370	1700	1745	1890	1487
