direction,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,y
repressed,GO:0051403,stress-activated MAPK cascade,106/4077,258/14222,1.0909952533749585e-5,9.109810365680902e-4,7.520530145706035e-4,MAP3K9/MAP4K3/MAP4K5/MAPK9/CUL1/TAB2/TRAF1/HIPK2/KARS1/MAP2K4/MAP4K4/FBXW11/SEMA3A/MAP2K7/ITCH/MAGI3/PHLPP1/GSTP1/MAP3K4/TGFB2/CRKL/BIRC7/RASSF2/MAPK3/AXIN1/RIPK2/SFRP1/IKBKB/NOD1/AMBP/RAPGEF1/MAP3K8/TRPV4/LTBR/TPD52L1/SASH1/DUSP22/VEGFA/WNT5A/STK25/PTK2B/MAPK8IP1/PKN1/UNC5CL/RAP2A/IL1B/PRMT1/MAP2K2/TRAF2/TNFRSF19/ARHGEF6/MAP3K10/DUSP9/TRAF3/MDFIC/MAP3K7/DBNL/CCM2/DAB2IP/TLR4/RIPK1/MAP3K12/MINK1/TNFRSF11A/APP/AKT1/MAP3K6/MAP3K21/ARL6IP5/PAK1/DUSP15/PDCD4/FZD7/TIAM1/TAB3/XDH/PINK1/TAOK1/EMC10/VANGL2/INAVA/HAND2/F2RL1/GRIK2/DACT1/CDC42EP5/SERPINF2/MAP4K2/PBK/SEMA4C/TNIP2/ADORA2B/PTGER4/QARS1/SH3RF3/MAP3K11/TRIB1/FZD4/FZD8/PER1/RELL1/MAPK11/CARD9/MAP3K5/IRAK4/SIRPA,106,415
repressed,GO:0010810,regulation of cell-substrate adhesion,81/4077,186/14222,9.481309875149576e-6,8.028399291464685e-4,6.627779994266903e-4,ITGA3/VCL/PIK3CB/PRKCZ/MAP4K4/FBLN1/CARMIL1/ITGA6/CCDC80/ABL1/NRP1/CRKL/LGALS1/TRIOBP/FERMT1/CORO2B/SFRP1/GFUS/COL1A1/MDK/DUSP22/VEGFA/BCL6/CSPG5/EPB41L5/FN1/NID1/GBP1/PTK2B/HOXA7/LRP1/PREX1/RRAS/RAC2/NINJ1/ROCK2/THBS1/EMILIN1/AP1AR/IQGAP1/MINK1/TBCD/COL8A1/PHLDB2/CASK/CDKN2A/NOTCH1/PTPRJ/DOCK1/SPOCK1/ABI3BP/FZD7/MMP14/ITGA5/DISC1/MELTF/EDIL3/DLC1/TSC1/ILK/SMAD3/PTK2/RAC3/SEMA3E/NDNF/DAG1/JUP/FZD4/RCC2/MYADM/ACTG1/CSF1/P4HB/NF2/NF1/SRC/S100A10/DDR1/ARL2/EMP2/FMN1,81,416
repressed,GO:0010770,positive regulation of cell morphogenesis involved in differentiation,67/4077,147/14222,8.937971374450678e-6,7.67644055759964e-4,6.337223312862398e-4,PLXND1/CDKL5/RUFY3/CARMIL1/DNM1L/ABL1/NRP1/CRKL/TRIOBP/NIN/ADNP/METRN/FBXO31/EEF2K/RAB11A/ANKRD27/MEGF8/LIMK1/WNT3/MDK/VEGFA/DBN1/PLXNA1/CSPG5/FN1/STK25/LRP1/OBSL1/PREX1/VAMP7/PLXNA3/PLXNC1/DBNL/TUBB2B/ITPKA/SEMA7A/CRABP2/GOLGA4/SLIT2/NTRK2/PAK1/DOCK1/ZFYVE27/TIAM1/LRP8/KALRN/DISC1/PLXNB1/ILK/NDEL1/RAC3/ROBO1/LPAR3/DHX36/FBXW8/BAIAP2/MYADM/TRAK1/P4HB/SEMA4D/S100A10/PLXNB3/OPA1/L1CAM/BMPR2/PLXNA4/CYFIP1,67,417
repressed,GO:0061564,axon development,184/4077,489/14222,8.381647255843098e-6,7.302965695960683e-4,6.028904166483632e-4,PLXND1/CDKL5/RANBP9/SEMA3G/SEMA3B/RUFY3/SPAST/GRN/GAB2/VCL/RTN4R/TNC/PIK3CB/LAMC2/GPC1/NEO1/CRMP1/GLI2/SEMA3A/SEMA3C/RAP1GAP/TOP2B/USP33/MAP2/ULK2/CTTN/ARHGAP4/NRCAM/DPYSL2/HDAC6/ABL1/NRP1/EFNA2/TSPO/NIN/ADNP/DOK5/BMP7/STK24/MAPK3/METRN/RAB11A/NUMBL/PTPRS/MEGF8/RAB3A/SCN1B/GRB10/PTPRZ1/LIMK1/DVL1/GATA3/UNC5B/WNT3/EFNB3/ZPR1/UST/VEGFA/DBN1/WNT5A/PLXNA1/TTL/ITGA4/FN1/STK25/TRAK2/VAX2/DOCK7/ARTN/CAMSAP2/NRP2/FKBP1B/PIK3CA/LRP1/PLP1/PLCG1/USP9X/DOK4/FLRT3/RAC2/SMO/LAMA5/PLXNA3/LLGL1/ZSWIM4/PTPRA/MYH10/NREP/EPHA7/PLXNC1/DBNL/NIBAN2/TUBB2B/SEMA7A/CDH11/ERBB2/APP/PTPRF/CRABP2/SEMA6C/VASH2/EFNA3/GOLGA4/BOC/SLIT2/TNFRSF21/VLDLR/C9orf72/NTRK2/NOTCH1/PAK1/FEZ1/ITGB1/SEMA3D/PRKCA/NCAM2/ZFYVE27/TIAM1/B4GALT5/ARHGAP35/S100B/SHC1/VANGL2/DISC1/PLXNB1/ADCY1/CDK5/JAM3/APBB1/ILK/MAPK7/NDEL1/SEMA6B/GFRA2/GDNF/SEMA4C/EFNA1/SIN3A/PTK2/LINGO1/ROBO1/SEMA3E/NRTN/LPAR3/PIK3CD/LAMB2/BSG/DAG1/SPTBN2/BAIAP2/ULK1/SVBP/PAK2/UNC5C/RGMA/EPHB3/TRAK1/KREMEN1/SLITRK6/SEMA4B/PTCH1/RTN4RL1/SEMA4D/NTNG2/EVL/EPHB4/PDLIM7/SRC/SYNGAP1/ADARB1/SIPA1L1/SPTAN1/KIF13B/KEL/PLXNB3/INPP5F/L1CAM/BMPR2/DDR1/PLXNA4/EFNA4/SHANK3/LHX1/CYFIP1,184,418
repressed,GO:0031098,stress-activated protein kinase signaling cascade,111/4077,271/14222,8.071396391877868e-6,7.136063986466139e-4,5.891119812338104e-4,MAP3K9/MAP4K3/MAP4K5/CCDC88C/MAPK9/CUL1/TAB2/TRAF1/HIPK2/KARS1/MAP2K4/MAP4K4/FBXW11/SEMA3A/MAP2K7/ITCH/MAGI3/PHLPP1/GSTP1/MAP3K4/AKR1B1/TGFB2/CRKL/BIRC7/RASSF2/MAPK3/AXIN1/RIPK2/SFRP1/IKBKB/NOD1/AMBP/RAPGEF1/MAP3K8/TRPV4/LTBR/TPD52L1/SASH1/DUSP22/VEGFA/WNT5A/STK25/PTK2B/MAPK8IP1/PKN1/UNC5CL/RAP2A/IL1B/PRMT1/MAP2K2/TRAF2/TNFRSF19/ARHGEF6/MAP3K10/DUSP9/TRAF3/MDFIC/MAP3K7/DBNL/CCM2/KAT7/DAB2IP/TLR4/RIPK1/PAK6/MAP3K12/MINK1/TNFRSF11A/APP/AKT1/MAP3K6/MAP3K21/ARL6IP5/PAK1/DUSP15/PDCD4/FZD7/TIAM1/TAB3/XDH/PINK1/TAOK1/EMC10/VANGL2/INAVA/HAND2/F2RL1/GRIK2/DACT1/CDC42EP5/SERPINF2/MAP4K2/PBK/SEMA4C/TNIP2/ADORA2B/PTGER4/QARS1/SH3RF3/MAP3K11/TRIB1/FZD4/FZD8/PER1/PAK2/RELL1/MAPK11/CARD9/MAP3K5/IRAK4/SIRPA,111,419
repressed,GO:0060333,interferon-gamma-mediated signaling pathway,41/4077,78/14222,7.47054566674535e-6,6.703420977384037e-4,5.533954881179e-4,NR1H3/CD44/TXK/OAS3/STAT1/TRIM62/GBP1/TRIM25/NMI/IRF3/IRF5/PPARG/TRIM5/PARP9/TP53/CAMK2D/CAMK2G/IFNGR2/JAK1/GBP2/PRKCD/IRF2/PARP14/HLA-DQB1/CIITA/SOCS3/HLA-DRB1/HLA-DQA1/HLA-DRB5/HLA-DRA/HLA-C/HLA-E/HLA-F/HLA-A/IRF9/HLA-DPB1/HLA-DPA1/HLA-DQB2/HLA-B/HLA-DQA1/TRIM34,41,420
repressed,GO:0032956,regulation of actin cytoskeleton organization,129/4077,323/14222,7.123453375907557e-6,6.488818438781247e-4,5.356791494003849e-4,BAIAP2L1/ARHGAP44/CAPG/NCKAP1/ARFGEF1/GBA2/NCK2/RHOBTB1/ARHGEF10L/CELSR1/FSCN1/CARMIL1/MEF2C/SSH1/CTTN/ADD1/ASAP3/ARHGAP28/PXN/PLEKHG2/ABL1/NRP1/SH3BP1/TRIOBP/COTL1/CORO2B/SFRP1/ARHGEF18/LIMK1/TGFBR1/TESK1/MDK/PDGFRB/DBN1/ACTR3/TGFB3/RHOQ/PTK2B/LRP1/PREX1/MKKS/ID1/CDC42EP1/BAIAP2L2/RAC2/TMOD2/BST2/SNX9/ARPC1B/PPFIA1/ARFIP2/WASF3/ROCK2/FHOD1/VILL/DBNL/BIN1/TMOD1/FCHSD2/ABI2/AP1AR/IQGAP1/ARHGAP17/ARF1/PHLDB2/SLIT2/IQGAP2/PAM/C9orf72/GSN/ADD3/PAK1/DIXDC1/TWF1/FER/EPS8/TMSB15B/F11R/CARMIL2/ARHGAP35/TAOK1/VANGL2/CDC42EP3/LMOD1/PRKCD/F2RL1/RHOBTB3/DLC1/CDK5/WASHC5/TSC1/JAM3/ILK/SMAD3/CDC42EP5/SERPINF2/MLST8/RAC3/SEMA3E/PTGER4/CORO1B/SSH3/SPTBN2/BAIAP2/FLII/CDC42EP4/MYADM/PAK2/FES/KIRREL1/IQGAP3/ACTG1/NF2/ARAP1/EVL/SVIL/PDGFA/SPTAN1/S100A10/MYO1C/FCHSD1/CD2AP/TMSB4X/ARPC4/ARPC1A/ARPIN/FMN1/SHANK3/CYFIP1,129,421
repressed,GO:0048846,axon extension involved in axon guidance,22/4077,33/14222,6.513585216693856e-6,6.024565280425148e-4,4.973531060196199e-4,SEMA3G/SEMA3B/SEMA3A/SEMA3C/NRP1/MEGF8/WNT3/VEGFA/WNT5A/NRP2/PLXNA3/SEMA7A/SEMA6C/SLIT2/SEMA3D/SEMA6B/SEMA4C/SEMA3E/SEMA4B/SEMA4D/BMPR2/PLXNA4,22,422
repressed,GO:1902284,neuron projection extension involved in neuron projection guidance,22/4077,33/14222,6.513585216693856e-6,6.024565280425148e-4,4.973531060196199e-4,SEMA3G/SEMA3B/SEMA3A/SEMA3C/NRP1/MEGF8/WNT3/VEGFA/WNT5A/NRP2/PLXNA3/SEMA7A/SEMA6C/SLIT2/SEMA3D/SEMA6B/SEMA4C/SEMA3E/SEMA4B/SEMA4D/BMPR2/PLXNA4,22,423
repressed,GO:0010631,epithelial cell migration,110/4077,267/14222,6.46949902686618e-6,6.024565280425148e-4,4.973531060196199e-4,PLXND1/ITGA3/TBXA2R/PIK3C2A/DCN/ADGRA2/GRN/ATP2B4/HDAC7/MAP4K4/VASH1/SCARB1/SEMA3A/FGFR1/MEF2C/PXN/TGFB2/HDAC6/ABL1/NRP1/CARD10/SH3BP1/PDGFB/MYH9/CD40/FERMT1/RAB11A/GFUS/GPI/PRKD2/TGFB1/MEOX2/TGFBR1/GATA3/HDAC5/SASH1/PPARD/VEGFA/SPARC/WNT5A/EPB41L5/LGALS8/NRP2/PTK2B/PIK3CA/PKN1/PLCG1/ID1/AMOT/RRAS/STAT5A/PPARG/SERPINF1/STARD13/LOXL2/ROCK2/ANXA1/P2RX4/GLUL/DAB2IP/ENPP2/FGFBP1/MAP2K5/THBS1/AKT1/IQSEC1/PTPRG/SLIT2/NOTCH1/ITGB1/VEGFC/DOCK1/ADAM17/ATP5F1A/PRKCA/PAXIP1/STC1/PKN3/EMC10/PLPP3/TGFBR2/ADAMTS9/S100P/AMOTL1/ADAM9/ATOH8/EFNA1/PTK2/ROBO1/PLEKHG5/CORO1B/MMRN2/JUP/SVBP/GATA2/CCBE1/PRKX/PTP4A3/KRT16/NANOS1/EVL/EPHB4/NF1/SRC/SOX18/BMPR2/TMSB4X/EMP2/TNFSF12/ITGB3,110,424
repressed,GO:0090132,epithelium migration,110/4077,267/14222,6.46949902686618e-6,6.024565280425148e-4,4.973531060196199e-4,PLXND1/ITGA3/TBXA2R/PIK3C2A/DCN/ADGRA2/GRN/ATP2B4/HDAC7/MAP4K4/VASH1/SCARB1/SEMA3A/FGFR1/MEF2C/PXN/TGFB2/HDAC6/ABL1/NRP1/CARD10/SH3BP1/PDGFB/MYH9/CD40/FERMT1/RAB11A/GFUS/GPI/PRKD2/TGFB1/MEOX2/TGFBR1/GATA3/HDAC5/SASH1/PPARD/VEGFA/SPARC/WNT5A/EPB41L5/LGALS8/NRP2/PTK2B/PIK3CA/PKN1/PLCG1/ID1/AMOT/RRAS/STAT5A/PPARG/SERPINF1/STARD13/LOXL2/ROCK2/ANXA1/P2RX4/GLUL/DAB2IP/ENPP2/FGFBP1/MAP2K5/THBS1/AKT1/IQSEC1/PTPRG/SLIT2/NOTCH1/ITGB1/VEGFC/DOCK1/ADAM17/ATP5F1A/PRKCA/PAXIP1/STC1/PKN3/EMC10/PLPP3/TGFBR2/ADAMTS9/S100P/AMOTL1/ADAM9/ATOH8/EFNA1/PTK2/ROBO1/PLEKHG5/CORO1B/MMRN2/JUP/SVBP/GATA2/CCBE1/PRKX/PTP4A3/KRT16/NANOS1/EVL/EPHB4/NF1/SRC/SOX18/BMPR2/TMSB4X/EMP2/TNFSF12/ITGB3,110,425
repressed,GO:0090287,regulation of cellular response to growth factor stimulus,100/4077,238/14222,6.186481564356271e-6,6.024565280425148e-4,4.973531060196199e-4,CFLAR/ITGA3/TFAP2B/FUZ/DCN/ADGRA2/HSPA5/DKK3/ATP2B4/GPC1/HIPK2/NEO1/PPP2R5B/FGFR1/BAMBI/ABL1/DOK5/FERMT1/SMAD7/CHRDL1/ZNF423/STUB1/SFRP1/PRKD2/TGFB1/FKBP8/GRB10/TGFBR1/ENG/GATA3/FBXL15/MTMR4/SMURF2/WNT5A/TGFB3/IL1B/TWSG1/CDKN1C/TMEM204/DSTYK/FST/NREP/SPRY2/NIBAN2/DAB2IP/FGFBP1/SULF1/THBS1/SMAD6/EMILIN1/MYOF/TOB1/TP53/ARNT/IL17RD/SLIT2/CASK/NOTCH1/ZEB1/VEGFC/ADAM17/HHEX/CD109/FZD1/XDH/ITGA5/MSX1/FSTL1/TGFBR2/SPRY1/ELAPOR2/HTRA1/FBN1/ILK/RBPMS2/SMAD3/CTNNB1/VASN/RBPJ/ROBO1/HTRA3/CHST11/MMRN2/FZD4/SMAD2/UBE2O/SOX11/FAM20C/ZBTB7A/CCBE1/PTP4A3/SPRY4/SPRED3/SULF2/MYO1C/SMURF1/BMPR2/PEG10/ITGB3/CYFIP1,100,426
repressed,GO:0050772,positive regulation of axonogenesis,42/4077,80/14222,6.043985563603582e-6,6.024565280425148e-4,4.973531060196199e-4,PLXND1/CDKL5/RUFY3/NRP1/NIN/ADNP/METRN/RAB11A/MEGF8/LIMK1/WNT3/VEGFA/DBN1/PLXNA1/FN1/STK25/LRP1/PLXNA3/PLXNC1/DBNL/TUBB2B/SEMA7A/CRABP2/GOLGA4/SLIT2/NTRK2/PAK1/ZFYVE27/TIAM1/DISC1/PLXNB1/ILK/NDEL1/ROBO1/LPAR3/TRAK1/SEMA4D/PLXNB3/L1CAM/BMPR2/PLXNA4/CYFIP1,42,427
repressed,GO:0010977,negative regulation of neuron projection development,66/4077,142/14222,4.622230499379308e-6,4.709974535977695e-4,3.8882813210657e-4,FKBP4/MYLIP/SEMA3G/SEMA3B/RUFY3/VIM/RTN4R/NGEF/CRMP1/SEMA3A/SEMA3C/MAP2/CBFA2T2/ULK2/ARHGAP4/NRP1/LGALS1/NFATC4/CTSZ/STMN2/PTPRS/GSK3A/WNT3/EFNB3/PMP22/TRPV4/DPYSL3/WNT5A/TLX2/TRAK2/LRP1/ID1/PLXNA3/EPHA7/ITM2C/SEMA7A/CARM1/SEMA6C/PTPRG/SLIT2/SPOCK1/ASAP1/SEMA3D/CDK5/TSC1/SEMA6B/SEMA4C/EFNA1/PTK2/PTPN9/LINGO1/SEMA3E/ADCY6/NR2F1/GAK/RGMA/KREMEN1/DENND5A/SEMA4B/INPP5J/RTN4RL1/SEMA4D/SYNGAP1/DNM3/INPP5F/PRAG1,66,428
repressed,GO:0010594,regulation of endothelial cell migration,69/4077,150/14222,4.455491840816488e-6,4.618347749480815e-4,3.812639569773093e-4,TBXA2R/PIK3C2A/DCN/ADGRA2/GRN/ATP2B4/HDAC7/VASH1/SCARB1/FGFR1/MEF2C/ABL1/NRP1/CARD10/SH3BP1/PDGFB/CD40/GFUS/GPI/PRKD2/TGFB1/MEOX2/GATA3/HDAC5/SASH1/VEGFA/SPARC/WNT5A/NRP2/PTK2B/PLCG1/RRAS/STAT5A/PPARG/SERPINF1/STARD13/ROCK2/ANXA1/P2RX4/GLUL/DAB2IP/FGFBP1/MAP2K5/THBS1/AKT1/SLIT2/NOTCH1/VEGFC/ADAM17/ATP5F1A/PRKCA/STC1/EMC10/PLPP3/ADAMTS9/AMOTL1/ATOH8/EFNA1/PTK2/MMRN2/JUP/SVBP/GATA2/CCBE1/NF1/BMPR2/TMSB4X/EMP2/ITGB3,69,429
repressed,GO:0071526,semaphorin-plexin signaling pathway,25/4077,39/14222,4.446068461958367e-6,4.618347749480815e-4,3.812639569773093e-4,PLXND1/FARP2/SEMA3G/SEMA3B/SEMA3A/SEMA3C/NRP1/SH3BP1/PLXNA1/NRP2/PLXNA3/PLXNC1/SEMA7A/SEMA6C/SEMA3D/PLXNB1/HAND2/SEMA6B/GDNF/SEMA4C/SEMA3E/SEMA4B/SEMA4D/PLXNB3/PLXNA4,25,430
repressed,GO:0019216,regulation of lipid metabolic process,145/4077,367/14222,3.97341207418409e-6,4.265741676784777e-4,3.521548483040975e-4,PDK4/ABCB4/PDK2/SNAI2/CD74/ALAS1/NR1H3/NSMAF/H6PD/DKK3/DGAT2/MTMR1/ME1/PPP2R5A/IDI1/PLPP1/TNFRSF1A/PDK3/FGFR3/GAL/RORA/FAM3A/ACADVL/SCARB1/ACACB/FDFT1/SMARCD3/NCOA1/PDPR/SCD/TSPO/PDGFB/MTMR3/EEF1A2/TBL1X/FLT1/LONP2/LMF1/STUB1/RBL2/LACTB/SQLE/TGFB1/PIK3R2/LSR/PRKAG2/ABCA2/MTMR4/CPT1A/CD81/MVK/VDR/LPCAT3/PPARD/HMGCS1/MACROH2A1/PDGFRB/SCAP/ID2/ACADM/NPC2/EGR1/NFYB/PTK2B/FABP3/TWIST1/G0S2/IL1B/INSIG2/C3/OPA3/THRA/POR/LDLR/SLC27A1/HELZ2/PPARG/VAV3/ANXA1/GOLM1/AGAP2/DAB2IP/IDH1/DHH/CYP1A1/CRTC3/AKT1/CARM1/WDTC1/RGL1/RORC/ARF1/DGKQ/TNFRSF21/PLIN2/ANKRD1/DGKZ/PDK1/GGPS1/LPCAT1/TTC39B/TYSND1/SAMD8/CPT2/LDLRAP1/ABCG1/LSS/VAV2/FGFR4/ACOX1/CAPN2/ATP1A1/IGFBP7/ABHD6/PRKCD/STARD4/ABCA1/MID1IP1/STOML2/MVD/ANGPTL4/SIN3A/PTK2/FASN/NPAS2/SOCS6/DHCR7/STAT5B/NR1D2/SOCS3/RXRA/PPARA/ZFP69/SERPINA3/AKR1C3/NCOR2/SRC/PDGFA/PSAP/TXNRD1/NCOA6/SREBF2/PLIN5/PHB2/ACACA,145,431
repressed,GO:0001525,angiogenesis,174/4077,453/14222,3.5556102301178044e-6,3.8866052188124073e-4,3.2085554516756847e-4,PLXND1/HSPB6/TBXA2R/PIK3C2A/DCN/ADGRA2/GRN/FOXC1/ATP2B4/HDAC7/HIPK2/FOXJ2/TIE1/PKM/RORA/VASH1/FGFR1/MMP2/NRCAM/TGFB2/ABL1/NRP1/CARD10/CCDC134/MYH9/NFATC4/CD40/POFUT1/PGK1/FLT1/SFRP1/PRKD2/ITGB8/HOXA3/MEOX2/TGFBR1/ENG/UNC5B/CCL2/HDAC5/MDK/SASH1/VEGFA/SPARC/THBS4/PDGFRB/WNT5A/NCL/FN1/STAT1/ATF2/EPAS1/LEPR/NRP2/PGF/HOXB3/TGFBI/PTK2B/ADGRB2/PIK3CA/HOXA7/TWIST1/RECK/PLCG1/IL1B/C3/ID1/AMOT/RRAS/ADM2/ARHGAP22/PPARG/SERPINF1/STARD13/LOXL2/VAV3/ROCK2/COL4A2/ANXA1/DYSF/GLUL/SPRY2/HS6ST1/NIBAN2/DAB2IP/ANGPTL2/ENPP2/FGFBP1/SULF1/MAP2K5/THBS1/EMILIN1/ITGAV/ARHGAP24/LEF1/MFGE8/ERBB2/AKT1/HSPG2/VASH2/EFNA3/COL8A1/SLIT2/MTDH/NOTCH1/ADAM12/HMGA2/ITGB1/VEGFC/IL18/HHEX/UBP1/PRKCA/MMP14/HOXB13/HK2/VAV2/SHC1/ITGA5/EMC10/PLCD3/FMNL3/JAK1/TGFBR2/ADAMTS9/HAND2/AGGF1/ERAP1/TERT/AMOTL1/JAM3/MAPK7/ANPEP/ANGPTL4/CTNNB1/RBPJ/STAT3/EFNA1/PTK2/CLIC4/ROBO1/SEMA3E/COL8A2/EGFL7/MMRN2/NDNF/DAG1/VEGFB/CSPG4/JUP/RNF213/FZD8/GATA2/EPHB3/COL18A1/CCBE1/PRKX/ACTG1/FOXO4/TNFAIP2/PLCD1/COL4A1/EPHB4/NF1/PDGFA/SOX18/COL15A1/ADGRG1/EMP2/ANG/TNFSF12/ITGB3/GTF2I/GJA5,174,432
repressed,GO:0032147,activation of protein kinase activity,119/4077,290/14222,3.4778757169201092e-6,3.8720349648377214e-4,3.1965270965454804e-4,PRKAR2B/MAP3K14/MAP3K9/MAP4K3/MAP4K5/CD74/PIK3CB/TAB2/WNK1/KARS1/MAP2K4/PRKCZ/MAP4K4/PRKACA/MAP2K7/STRADB/MAP3K4/TGFB2/MAP3K1/ABL1/CRKL/CARD10/PDGFB/ADNP/BIRC7/MAPK3/AXIN1/RIPK2/NOD1/PRKAG2/TGFBR1/RAPGEF1/MAP3K8/MAP2K6/MADD/CD81/VEGFA/WNT5A/MAPKAPK3/ACVR2B/LAMTOR2/TGFB3/PTK2B/ADCY7/PILRB/PIK3CA/PKN1/IL1B/MAP2K2/TRAF2/SHC2/MAP3K10/DUSP9/TRAF7/MDFIC/MAP3K7/AGAP2/DBNL/DAB2IP/TLR4/RIPK1/ARRB1/MAP2K5/THBS1/PAK6/PLCE1/MAP3K12/KSR1/TOM1L1/MINK1/CARD14/AKT1/MAP3K6/MAP3K21/DGKQ/PAK1/IL18/TAB3/BRAF/PINK1/TAOK1/SHC1/IL6R/ADCY9/INAVA/TGFBR2/UCN/PRKCD/ADCY1/GPRC5B/IGFBP6/PRDX2/MLST8/MAP4K2/PBK/ADAM9/GPRC5C/ADORA2B/INSR/LPAR3/MALT1/MAP3K11/CSPG4/ADCY6/PAK2/F2R/GAS6/IQGAP3/MAPK11/PRR5/PRKAR1B/SRC/MAP3K5/STK39/EMP2/ANG/PHB2/ITGB3/S1PR2,119,433
repressed,GO:0048841,regulation of axon extension involved in axon guidance,20/4077,28/14222,3.3588948790971707e-6,3.810127549647583e-4,3.145419931468354e-4,SEMA3G/SEMA3B/SEMA3A/SEMA3C/NRP1/MEGF8/WNT3/VEGFA/WNT5A/PLXNA3/SEMA7A/SEMA6C/SEMA3D/SEMA6B/SEMA4C/SEMA3E/SEMA4B/SEMA4D/BMPR2/PLXNA4,20,434
repressed,GO:0051961,negative regulation of nervous system development,114/4077,275/14222,3.1188421055047747e-6,3.605861295825905e-4,2.9767895804564803e-4,FKBP4/SOX8/MYLIP/SEMA3G/SEMA3B/RUFY3/RNF10/VIM/RTN4R/NGEF/ASPM/PRKACA/CRMP1/SEMA3A/SEMA3C/MAP2/CBFA2T2/ULK2/ARHGAP4/NRP1/LGALS1/SOX10/TSPO/DICER1/NFATC4/BMP7/CTSZ/MIB1/STMN2/PTPRS/GSK3A/BMPR1A/WNT3/EFNB3/PMP22/TRPV4/FIG4/DPYSL3/WNT5A/TLX2/ID2/TRAK2/FOXO3/LRP1/IL1B/NKX2-2/ID1/EIF2AK4/ATP1B2/LDLR/PLXNA3/DTX1/EPHA7/GDF11/ITM2C/SEMA7A/HMG20A/TP53/APP/CARM1/GPR161/SEMA6C/CTDSP1/PTPRG/SLIT2/TNFRSF21/DAAM2/NOTCH1/FUOM/DIXDC1/THRB/SPOCK1/ASAP1/SEMA3D/JAM2/NEPRO/TERT/ELAPOR2/CDK5/TSC1/BMERB1/SEMA6B/CTNNB1/STAT3/SEMA4C/EFNA1/PTK2/PTPN9/LINGO1/SEMA3E/ID4/ADCY6/NR2F1/SOX11/GAK/SOX2/IDH2/RGMA/KREMEN1/DENND5A/EIF4ENIF1/SEMA4B/INPP5J/PBX1/RTN4RL1/SEMA4D/NF1/SYNGAP1/DNM3/INPP5F/ADGRG1/OLIG2/SRGAP2/PRAG1,114,435
repressed,GO:0045667,regulation of osteoblast differentiation,53/4077,106/14222,2.7317015320469816e-6,3.220194041307148e-4,2.6584051029105305e-4,SNAI2/HDAC7/HDAC4/PRKACA/MEF2C/GNAS/BMP7/RASSF2/SFRP1/CCN4/BMPR1A/AREG/TCIRG1/ACVR2B/IGFBP5/ID2/ID3/TWIST1/ID1/ATF4/TWSG1/TRPM4/LRP3/SMAD6/TOB1/LIMD1/NOTCH1/VEGFC/IL6R/LRP5/DDR2/NPPC/HAND2/CTHRC1/ILK/SMAD3/CTNNB1/PTK2/CEBPB/ESRRA/ZHX3/SOX11/FAM20C/CTNNBIP1/IFITM1/PTCH1/SEMA4D/PDLIM7/RORB/BMPR2/CEBPD/TWIST2/CEBPA,53,436
repressed,GO:0048638,regulation of developmental growth,117/4077,283/14222,2.7217813044247534e-6,3.220194041307148e-4,2.6584051029105305e-4,JARID2/CDKL5/SEMA3G/SEMA3B/RUFY3/RTN4R/WWC3/FOXC1/YBX3/SYT1/FGFR3/SEMA3A/SEMA3C/ACACB/FGFR1/MAP2/RIMS1/MEF2C/ULK2/CTTN/ATRN/ARHGAP4/NRCAM/DPYSL2/ABL1/NRP1/ADNP/SMAD7/SYT17/RAB11A/SFRP1/PTPRS/MEGF8/CACNG7/GSK3A/LIMK1/TGFBR1/BMPR1A/TNKS2/WNT3/CDKN1B/PPARD/VEGFA/STC2/DBN1/WNT5A/TTL/FN1/TBX2/PIK3CA/LRP1/BBS2/MKKS/STAT5A/POR/SMO/GAMT/UNC13A/PLXNA3/DUSP9/CCNB1/EPHA7/HEY2/DBNL/RIPK1/YAP1/RBP4/SEMA7A/NKD1/APP/AKT1/CARM1/CRABP2/SEMA6C/VGLL4/GOLGA4/PLAC8/NOTCH1/PAK1/SAV1/SEMA3D/ZFYVE27/G6PD/DISC1/NPPC/TGFBR2/CDK5/SGPL1/ILK/NDEL1/IGF2/SEMA6B/RBPJ/STAT3/SEMA4C/AR/SIN3A/PTK2/SEMA3E/INSR/LPAR3/STAT5B/NKX2-5/CSF1/SEMA4B/MAPK11/PTCH1/PPARA/SEMA4D/AGRN/SMURF1/L1CAM/BMPR2/MBD5/PLXNA4/SPAAR/CYFIP1,117,437
repressed,GO:0061387,regulation of extent of cell growth,52/4077,103/14222,2.337316838078469e-6,2.867744659291379e-4,2.3674433709001036e-4,CDKL5/SEMA3G/SEMA3B/RUFY3/RTN4R/SEMA3A/SEMA3C/MAP2/ULK2/CTTN/ARHGAP4/NRCAM/DPYSL2/ABL1/NRP1/ADNP/RAB11A/PTPRS/MEGF8/LIMK1/WNT3/VEGFA/DBN1/WNT5A/TTL/FN1/LRP1/PLXNA3/EPHA7/DBNL/SEMA7A/CRABP2/SEMA6C/GOLGA4/PAK1/SEMA3D/ZFYVE27/DISC1/CDK5/ILK/NDEL1/SEMA6B/SEMA4C/SIN3A/SEMA3E/LPAR3/SEMA4B/SEMA4D/L1CAM/BMPR2/PLXNA4/CYFIP1,52,438
